video,event_index,human_time_s,human_label,model_time_s,delta_s,model_label,model_region_idx,model_confidence,matched,note
DJI_0068,15,805.141000,G,804.971,0.170,G,0,0.966797,1,
DJI_0068,16,849.173000,R,849.182,0.009,R,0,0.965332,1,
DJI_0068,17,913.685000,G,913.830,0.145,G,0,0.966797,1,
DJI_0069,1,28.330000,R,28.362,0.032,R,0,0.965820,1,
DJI_0069,2,90.368000,G,90.507,0.139,G,0,0.964844,1,
DJI_0069,3,132.650000,R,132.632,0.018,R,0,0.963867,1,
DJI_0069,4,204.266000,G,204.371,0.105,G,0,0.964844,1,
DJI_0069,5,244.992000,R,244.828,0.164,R,0,0.966309,1,
DJI_0069,6,317.674000,G,317.817,0.144,G,0,0.966797,1,
DJI_0069,7,352.170000,R,352.018,0.152,R,0,0.966309,1,
DJI_0069,8,429.312000,G,429.179,0.133,G,0,0.965332,1,
DJI_0069,9,466.752000,R,466.716,0.036,R,0,0.965820,1,
DJI_0069,10,537.514000,G,537.620,0.106,G,0,0.967773,1,
DJI_0069,11,576.277000,R,576.409,0.132,R,0,0.964844,1,
DJI_0069,12,649.045000,G,648.982,0.063,G,0,0.967285,1,
DJI_0069,13,687.701000,R,687.770,0.069,R,0,0.964844,1,
DJI_0069,14,758.016000,G,757.840,0.176,G,0,0.966309,1,
DJI_0069,15,800.170000,R,799.966,0.204,R,0,0.963867,1,
DJI_0069,16,865.536000,G,865.448,0.088,G,0,0.968262,1,
DJI_0069,17,907.605000,R,907.573,0.032,R,0,0.965332,1,
DJI_0070,1,43.264000,G,43.377,0.113,G,0,0.966797,1,
DJI_0070,2,86.613000,R,86.753,0.140,R,0,0.965820,1,
DJI_0070,3,154.368000,G,154.321,0.047,G,0,0.966797,1,
DJI_0070,4,200.149000,R,200.200,0.051,R,0,0.966309,1,
DJI_0070,5,260.352000,G,260.260,0.092,G,0,0.966309,1,
DJI_0070,6,306.154000,R,306.139,0.015,R,0,0.965820,1,
DJI_0070,7,369.578000,G,369.536,0.042,G,0,0.967285,1,
DJI_0070,8,410.538000,R,410.410,0.128,R,0,0.964355,1,
DJI_0070,9,481.877000,G,481.731,0.146,G,0,0.965820,1,
DJI_0070,10,519.424000,R,519.269,0.155,R,0,0.966309,1,
DJI_0070,11,596.480000,G,596.429,0.051,G,0,0.965820,1,
DJI_0070,12,639.232000,R,639.389,0.157,R,0,0.964355,1,
DJI_0070,13,703.402000,G,703.202,0.200,G,0,0.965332,1,
DJI_0070,14,749.824000,R,749.916,0.092,R,0,0.964844,1,
DJI_0070,15,808.085000,G,807.890,0.195,G,0,0.966309,1,
DJI_0070,16,857.344000,R,857.523,0.179,R,0,0.964844,1,
DJI_0070,17,915.050000,G,915.081,0.031,G,0,0.965332,1,
DJI_0071,1,34.368000,R,34.201,0.167,R,0,0.965820,1,
DJI_0071,2,91.477000,G,91.341,0.136,G,0,0.965332,1,
DJI_0071,3,140.522000,R,140.557,0.035,R,0,0.965820,1,
DJI_0071,4,196.842000,G,196.863,0.021,G,0,0.965820,1,
DJI_0071,5,254.186000,R,254.004,0.182,R,0,0.965820,1,
DJI_0071,6,304.640000,G,304.471,0.169,G,0,0.965332,1,
DJI_0071,7,347.477000,R,347.430,0.047,R,0,0.965332,1,
DJI_0071,8,415.637000,G,415.832,0.195,G,0,0.965820,1,
DJI_0071,9,475.370000,R,475.475,0.105,R,0,0.965332,1,
DJI_0071,10,524.522000,G,524.691,0.169,G,0,0.965820,1,
DJI_0071,11,567.210000,R,567.233,0.023,R,0,0.965332,1,
DJI_0071,12,637.568000,G,637.720,0.152,G,0,0.965820,1,
DJI_0071,13,691.776000,R,691.941,0.165,R,0,0.966309,1,
DJI_0071,14,750.805000,G,750.750,0.055,G,0,0.965332,1,
DJI_0071,15,805.440000,R,805.388,0.052,R,0,0.965332,1,
DJI_0071,16,857.109000,G,857.106,0.003,G,0,0.965820,1,
DJI_0071,17,912.618000,R,912.578,0.040,R,0,0.965820,1,
DJI_0072,1,34.986000,G,35.035,0.049,G,0,0.965332,1,
DJI_0072,2,90.005000,R,90.090,0.085,R,0,0.966797,1,
DJI_0072,3,133.354000,G,133.467,0.113,G,0,0.966309,1,
DJI_0072,4,189.226000,R,189.356,0.130,R,0,0.966309,1,
DJI_0072,5,236.778000,G,236.903,0.125,G,0,0.965820,1,
DJI_0072,6,291.050000,R,291.124,0.074,R,0,0.965820,1,
DJI_0072,7,339.925000,G,339.923,0.002,G,0,0.965332,1,
DJI_0072,8,385.600000,R,385.802,0.202,R,0,0.966309,1,
DJI_0072,9,439.189000,G,439.189,0.000,G,0,0.965820,1,
DJI_0072,10,489.984000,R,490.073,0.089,R,0,0.966309,1,
DJI_0072,11,541.589000,G,541.791,0.202,G,0,0.965820,1,
DJI_0072,12,584.256000,R,584.334,0.078,R,0,0.967773,1,
DJI_0072,13,646.037000,G,646.062,0.025,G,0,0.966797,1,
DJI_0072,14,704.064000,R,704.037,0.027,R,0,0.966797,1,
DJI_0072,15,751.850000,G,752.001,0.151,G,0,0.966309,1,
DJI_0072,16,794.944000,R,794.961,0.017,R,0,0.964355,1,
DJI_0072,17,862.997000,G,862.945,0.052,G,0,0.963867,1,
DJI_0072,18,918.080000,R,918.000,0.080,R,0,0.966309,1,
DJI_0073,1,46.400000,G,,,None,,,0,
DJI_0073,2,98.901000,R,,,None,,,0,
DJI_0073,3,146.688000,G,,,None,,,0,
DJI_0073,4,195.733000,R,,,None,,,0,
DJI_0073,5,251.136000,G,,,None,,,0,
DJI_0073,6,297.557000,R,,,None,,,0,
DJI_0073,7,353.194000,G,,,None,,,0,
DJI_0073,8,456.960000,G,,,None,,,0,
DJI_0073,9,505.770000,R,,,None,,,0,
DJI_0073,10,563.114000,G,,,None,,,0,
DJI_0073,11,616.853000,R,,,None,,,0,
DJI_0073,12,673.706000,G,,,None,,,0,
DJI_0073,13,723.114000,R,,,None,,,0,
DJI_0073,14,779.861000,G,,,None,,,0,
DJI_0073,15,824.576000,R,,,None,,,0,
DJI_0073,16,886.357000,G,,,None,,,0,
DJI_0073,17,930.048000,R,,,None,,,0,
DJI_0074,1,48.042000,G,,,None,,,0,
DJI_0074,2,86.272000,R,,,None,,,0,
DJI_0074,3,153.856000,G,,,None,,,0,
DJI_0074,4,197.546000,R,,,None,,,0,
DJI_0074,5,257.280000,G,,,None,,,0,
DJI_0074,6,298.240000,R,,,None,,,0,
DJI_0074,7,360.746000,G,,,None,,,0,
DJI_0074,8,408.490000,R,,,None,,,0,
DJI_0074,9,462.762000,G,,,None,,,0,
DJI_0074,10,517.034000,R,,,None,,,0,
DJI_0074,11,565.525000,G,,,None,,,0,
DJI_0074,12,599.637000,R,,,None,,,0,
DJI_0074,13,667.904000,G,,,None,,,0,
DJI_0074,14,724.245000,R,,,None,,,0,
DJI_0074,15,774.400000,G,,,None,,,0,
DJI_0074,16,809.216000,R,,,None,,,0,
DJI_0074,17,882.602000,G,,,None,,,0,
DJI_0074,18,929.365000,R,,,None,,,0,
DJI_0075,1,17.984000,G,,,None,,,0,
DJI_0075,2,57.920000,R,,,None,,,0,
DJI_0075,3,123.114000,G,,,None,,,0,
DJI_0075,4,162.368000,R,,,None,,,0,
DJI_0075,5,232.362000,G,,,None,,,0,
DJI_0075,6,285.589000,R,,,None,,,0,
DJI_0075,7,338.496000,G,,,None,,,0,
DJI_0075,8,385.472000,R,,,None,,,0,
DJI_0075,9,441.578000,G,,,None,,,0,
DJI_0075,10,484.245000,R,,,None,,,0,
DJI_0075,11,546.389000,G,,,None,,,0,
DJI_0075,12,587.328000,R,,,None,,,0,
DJI_0075,13,656.981000,G,,,None,,,0,
DJI_0075,14,711.637000,R,,,None,,,0,
DJI_0075,15,765.162000,G,,,None,,,0,
DJI_0075,16,808.512000,R,,,None,,,0,
DJI_0075,17,867.136000,G,,,None,,,0,
DJI_0075,18,901.376000,R,,,None,,,0,
DJI_0076,1,40.533000,R,,,None,,,0,
DJI_0076,2,93.098000,G,,,None,,,0,
DJI_0076,3,127.146000,R,,,None,,,0,
DJI_0076,4,192.085000,G,,,None,,,0,
DJI_0076,5,242.602000,R,,,None,,,0,
DJI_0076,6,294.741000,G,,,None,,,0,
DJI_0076,7,330.666000,R,,,None,,,0,
DJI_0076,8,392.106000,G,,,None,,,0,
DJI_0076,9,434.773000,R,,,None,,,0,
DJI_0076,10,476.074000,G,,,None,,,0,
DJI_0076,11,530.346000,R,,,None,,,0,
DJI_0076,12,587.349000,G,,,None,,,0,
DJI_0076,13,632.405000,R,,,None,,,0,
DJI_0076,14,695.338000,G,,,None,,,0,
DJI_0076,15,742.656000,R,,,None,,,0,
DJI_0076,16,800.682000,G,,,None,,,0,
DJI_0076,17,848.789000,R,,,None,,,0,
DJI_0076,18,911.274000,G,,,None,,,0,
DJI_0076,19,951.210000,R,,,None,,,0,
DJI_0077,1,11.178000,G,,,None,,,0,
DJI_0077,2,60.330000,R,,,None,,,0,
DJI_0077,3,102.848000,G,,,None,,,0,
DJI_0077,4,147.114000,R,,,None,,,0,
DJI_0077,5,194.026000,G,,,None,,,0,
DJI_0077,6,235.776000,R,,,None,,,0,
DJI_0077,7,276.736000,G,,,None,,,0,
DJI_0077,8,329.301000,R,,,None,,,0,
DJI_0077,9,391.082000,G,,,None,,,0,
DJI_0077,10,440.917000,R,,,None,,,0,
DJI_0077,11,532.394000,G,,,None,,,0,
DJI_0077,12,576.981000,R,,,None,,,0,
DJI_0077,13,641.280000,G,,,None,,,0,
DJI_0077,14,676.437000,R,,,None,,,0,
DJI_0077,15,750.848000,G,,,None,,,0,
DJI_0077,16,791.744000,R,,,None,,,0,
DJI_0077,17,858.368000,G,,,None,,,0,
DJI_0077,18,920.149000,R,,,None,,,0,
DJI_0078,1,23.104000,G,,,None,,,0,
DJI_0078,2,66.645000,R,,,None,,,0,
DJI_0078,3,114.581000,G,,,None,,,0,
DJI_0078,4,151.104000,R,,,None,,,0,
DJI_0078,5,216.298000,G,,,None,,,0,
DJI_0078,6,262.037000,R,,,None,,,0,
DJI_0078,7,321.429000,G,,,None,,,0,
DJI_0078,8,373.653000,R,,,None,,,0,
DJI_0078,9,434.069000,G,,,None,,,0,
DJI_0078,10,470.805000,R,,,None,,,0,
DJI_0078,11,536.469000,G,,,None,,,0,
DJI_0078,12,582.890000,R,,,None,,,0,
DJI_0078,13,627.541000,G,,,None,,,0,
DJI_0078,14,666.218000,R,,,None,,,0,
DJI_0078,15,731.370000,G,,,None,,,0,
DJI_0078,16,774.613000,R,,,None,,,0,
DJI_0078,17,831.381000,G,,,None,,,0,
DJI_0078,18,883.946000,R,,,None,,,0,
DJI_0078,19,932.245000,G,,,None,,,0,
DJI_0078,20,961.984000,R,,,None,,,0,
DJI_0079,1,35.413000,G,,,None,,,0,
DJI_0079,2,89.002000,R,,,None,,,0,
DJI_0079,3,142.933000,G,,,None,,,0,
DJI_0079,4,184.576000,R,,,None,,,0,
DJI_0079,5,242.560000,G,,,None,,,0,
DJI_0079,6,299.114000,R,,,None,,,0,
DJI_0079,7,346.026000,G,,,None,,,0,
DJI_0079,8,400.213000,R,,,None,,,0,
DJI_0079,9,461.056000,G,,,None,,,0,
DJI_0079,10,509.184000,R,,,None,,,0,
DJI_0079,11,576.085000,G,,,None,,,0,
DJI_0079,12,629.674000,R,,,None,,,0,
DJI_0079,13,682.581000,G,,,None,,,0,
DJI_0079,14,721.493000,R,,,None,,,0,
DJI_0079,15,788.053000,G,,,None,,,0,
DJI_0079,16,833.792000,R,,,None,,,0,
DJI_0079,17,894.890000,G,,,None,,,0,
DJI_0079,18,946.773000,R,,,None,,,0,
DJI_0080,1,30.357000,R,,,None,,,0,
DJI_0080,2,96.384000,G,,,None,,,0,
DJI_0080,3,140.949000,R,,,None,,,0,
DJI_0080,4,202.773000,G,,,None,,,0,
DJI_0080,5,295.232000,G,,,None,,,0,
DJI_0080,6,242.666000,R,,,None,,,0,
DJI_0080,7,300.010000,G,,,None,,,0,
DJI_0080,8,340.288000,R,,,None,,,0,
DJI_0080,9,391.829000,G,,,None,,,0,
DJI_0080,10,437.994000,R,,,None,,,0,
DJI_0080,11,480.576000,G,,,None,,,0,
DJI_0080,12,515.584000,R,,,None,,,0,
DJI_0080,13,567.957000,G,,,None,,,0,
DJI_0080,14,602.837000,R,,,None,,,0,
DJI_0080,15,644.992000,G,,,None,,,0,
DJI_0080,16,684.010000,R,,,None,,,0,
DJI_0080,17,722.581000,G,,,None,,,0,
DJI_0080,18,762.986000,R,,,None,,,0,
DJI_0080,19,804.160000,G,,,None,,,0,
DJI_0080,20,849.557000,R,,,None,,,0,
DJI_0080,21,884.714000,G,,,None,,,0,
DJI_0080,22,930.112000,R,,,None,,,0,
DJI_0081,1,8.960000,G,,,None,,,0,
DJI_0081,2,69.610000,R,,,None,,,0,
DJI_0081,3,132.074000,G,,,None,,,0,
DJI_0081,4,180.885000,R,,,None,,,0,
DJI_0081,5,234.474000,G,,,None,,,0,
DJI_0081,6,275.093000,R,,,None,,,0,
DJI_0081,7,336.170000,G,,,None,,,0,
DJI_0081,8,388.736000,R,,,None,,,0,
DJI_0081,9,431.765000,G,,,None,,,0,
DJI_0081,10,466.922000,R,,,None,,,0,
DJI_0081,11,535.872000,G,,,None,,,0,
DJI_0081,12,584.000000,R,,,None,,,0,
DJI_0081,13,645.845000,G,,,None,,,0,
DJI_0081,14,678.890000,R,,,None,,,0,
DJI_0081,15,747.157000,G,,,None,,,0,
DJI_0081,16,807.232000,R,,,None,,,0,
DJI_0081,17,848.533000,G,,,None,,,0,
DJI_0081,18,895.637000,R,,,None,,,0,
DJI_0081,19,938.645000,G,,,None,,,0,
DJI_0082,1,46.677000,R,,,None,,,0,
DJI_0082,2,85.418000,G,,,None,,,0,
DJI_0082,3,129.280000,R,,,None,,,0,
DJI_0082,4,177.322000,G,,,None,,,0,
DJI_0082,5,206.080000,R,,,None,,,0,
DJI_0082,6,268.544000,G,,,None,,,0,
DJI_0082,7,308.010000,R,,,None,,,0,
DJI_0082,8,342.272000,G,,,None,,,0,
DJI_0082,9,387.328000,R,,,None,,,0,
DJI_0082,10,419.754000,G,,,None,,,0,
DJI_0082,11,465.088000,R,,,None,,,0,
DJI_0082,12,502.592000,G,,,None,,,0,
DJI_0082,13,538.240000,R,,,None,,,0,
DJI_0082,14,578.816000,G,,,None,,,0,
DJI_0082,15,615.680000,R,,,None,,,0,
DJI_0082,16,654.933000,G,,,None,,,0,
DJI_0082,17,690.090000,R,,,None,,,0,
DJI_0082,18,729.002000,G,,,None,,,0,
DJI_0082,19,776.597000,R,,,None,,,0,
DJI_0082,20,817.386000,G,,,None,,,0,
DJI_0082,21,867.584000,R,,,None,,,0,
DJI_0082,22,919.125000,G,,,None,,,0,
DJI_0083,1,71.658000,G,,,None,,,0,
DJI_0083,2,114.986000,R,,,None,,,0,
DJI_0083,3,162.560000,G,,,None,,,0,
DJI_0083,4,209.216000,R,,,None,,,0,
DJI_0083,5,248.960000,G,,,None,,,0,
DJI_0083,6,298.304000,R,,,None,,,0,
DJI_0083,7,329.984000,G,,,None,,,0,
DJI_0083,8,362.474000,R,,,None,,,0,
DJI_0083,9,410.261000,G,,,None,,,0,
DJI_0083,10,454.762000,R,,,None,,,0,
DJI_0083,11,493.482000,G,,,None,,,0,
DJI_0083,12,531.776000,R,,,None,,,0,
DJI_0083,13,577.877000,G,,,None,,,0,
DJI_0083,14,620.864000,R,,,None,,,0,
DJI_0083,15,678.208000,G,,,None,,,0,
DJI_0083,16,711.658000,R,,,None,,,0,
DJI_0083,17,774.997000,G,,,None,,,0,
DJI_0083,18,825.322000,R,,,None,,,0,
DJI_0083,19,881.301000,G,,,None,,,0,
DJI_0083,20,931.136000,R,,,None,,,0,
DJI_0084,1,53.802000,G,,,None,,,0,
DJI_0084,2,112.064000,R,,,None,,,0,
DJI_0084,3,164.160000,G,,,None,,,0,
DJI_0084,4,201.024000,R,,,None,,,0,
DJI_0084,5,264.512000,G,,,None,,,0,
DJI_0084,6,310.720000,R,,,None,,,0,
DJI_0084,7,365.888000,G,,,None,,,0,
DJI_0084,8,401.045000,R,,,None,,,0,
DJI_0084,9,467.264000,G,,,None,,,0,
DJI_0084,10,524.970000,R,,,None,,,0,
DJI_0084,11,571.712000,G,,,None,,,0,
DJI_0084,12,620.266000,R,,,None,,,0,
DJI_0084,13,662.784000,G,,,None,,,0,
DJI_0084,14,702.997000,R,,,None,,,0,
DJI_0084,15,760.981000,G,,,None,,,0,
DJI_0084,16,800.405000,R,,,None,,,0,
DJI_0084,17,866.624000,G,,,None,,,0,
DJI_0084,18,914.410000,R,,,None,,,0,
DJI_0085,1,37.866000,G,,,None,,,0,
DJI_0085,2,83.946000,R,,,None,,,0,
DJI_0085,3,138.901000,G,,,None,,,0,
DJI_0085,4,177.706000,R,,,None,,,0,
DJI_0085,5,243.946000,G,,,None,,,0,
DJI_0085,6,274.389000,R,,,None,,,0,
DJI_0085,7,348.480000,G,,,None,,,0,
DJI_0085,8,380.224000,R,,,None,,,0,
DJI_0085,9,455.274000,G,,,None,,,0,
DJI_0085,10,513.344000,R,,,None,,,0,
DJI_0085,11,555.328000,G,,,None,,,0,
DJI_0085,12,596.032000,R,,,None,,,0,
DJI_0085,13,652.608000,G,,,None,,,0,
DJI_0085,14,689.472000,R,,,None,,,0,
DJI_0085,15,741.738000,G,,,None,,,0,
DJI_0085,16,783.744000,R,,,None,,,0,
DJI_0085,17,821.568000,G,,,None,,,0,
DJI_0085,18,866.624000,R,,,None,,,0,
DJI_0085,19,905.152000,G,,,None,,,0,
DJI_0086,1,61.760000,G,,,None,,,0,
DJI_0086,2,104.426000,R,,,None,,,0,
DJI_0086,3,147.776000,G,,,None,,,0,
DJI_0086,4,195.221000,R,,,None,,,0,
DJI_0086,5,240.960000,G,,,None,,,0,
DJI_0086,6,288.405000,R,,,None,,,0,
DJI_0086,7,339.605000,G,,,None,,,0,
DJI_0086,8,377.834000,R,,,None,,,0,
DJI_0086,9,434.496000,G,,,None,,,0,
DJI_0086,10,478.186000,R,,,None,,,0,
DJI_0086,11,535.530000,G,,,None,,,0,
DJI_0086,12,572.394000,R,,,None,,,0,
DJI_0086,13,613.354000,G,,,None,,,0,
DJI_0086,14,659.285000,R,,,None,,,0,
DJI_0086,15,712.341000,G,,,None,,,0,
DJI_0086,16,745.792000,R,,,None,,,0,
DJI_0086,17,814.741000,G,,,None,,,0,
DJI_0086,18,872.768000,R,,,None,,,0,
DJI_0086,19,926.698000,G,,,None,,,0,
DJI_0087,1,54.250000,R,,,None,,,0,
DJI_0087,2,101.013000,G,,,None,,,0,
DJI_0087,3,134.122000,R,,,None,,,0,
DJI_0087,4,195.221000,G,,,None,,,0,
DJI_0087,5,236.864000,R,,,None,,,0,
DJI_0087,6,299.328000,G,,,None,,,0,
DJI_0087,7,354.282000,R,,,None,,,0,
DJI_0087,8,403.328000,G,,,None,,,0,
DJI_0087,9,451.221000,R,,,None,,,0,
DJI_0087,10,501.738000,G,,,None,,,0,
DJI_0087,11,541.056000,R,,,None,,,0,
DJI_0087,12,600.938000,G,,,None,,,0,
DJI_0087,13,650.560000,R,,,None,,,0,
DJI_0087,14,706.538000,G,,,None,,,0,
DJI_0087,15,756.373000,R,,,None,,,0,
DJI_0087,16,800.000000,G,,,None,,,0,
DJI_0087,17,833.514000,R,,,None,,,0,
DJI_0087,18,920.896000,G,,,None,,,0,
DJI_0088,1,50.496000,R,,,None,,,0,
DJI_0088,2,87.701000,G,,,None,,,0,
DJI_0088,3,147.434000,R,,,None,,,0,
DJI_0088,4,182.933000,G,,,None,,,0,
DJI_0088,5,227.989000,R,,,None,,,0,
DJI_0088,6,284.309000,G,,,None,,,0,
DJI_0088,7,326.976000,R,,,None,,,0,
DJI_0088,8,386.709000,G,,,None,,,0,
DJI_0088,9,430.058000,R,,,None,,,0,
DJI_0088,10,486.720000,G,,,None,,,0,
DJI_0088,11,529.728000,R,,,None,,,0,
DJI_0088,12,586.048000,G,,,None,,,0,
DJI_0088,13,642.026000,R,,,None,,,0,
DJI_0088,14,676.842000,G,,,None,,,0,
DJI_0088,15,712.682000,R,,,None,,,0,
DJI_0088,16,773.845000,G,,,None,,,0,
DJI_0088,17,801.365000,R,,,None,,,0,
DJI_0088,18,869.354000,G,,,None,,,0,
DJI_0088,19,923.968000,R,,,None,,,0,
DJI_0089,1,35.477000,G,,,None,,,0,
DJI_0089,2,17.386000,R,,,None,,,0,
DJI_0089,3,81.557000,R,,,None,,,0,
DJI_0089,4,127.296000,G,,,None,,,0,
DJI_0089,5,165.866000,R,,,None,,,0,
DJI_0089,6,223.893000,G,,,None,,,0,
DJI_0089,7,269.568000,R,,,None,,,0,
DJI_0089,8,321.514000,G,,,None,,,0,
DJI_0089,9,378.858000,R,,,None,,,0,
DJI_0089,10,421.866000,G,,,None,,,0,
DJI_0089,11,457.024000,R,,,None,,,0,
DJI_0089,12,518.805000,G,,,None,,,0,
DJI_0089,13,554.944000,R,,,None,,,0,
DJI_0089,14,618.474000,G,,,None,,,0,
DJI_0089,15,676.160000,R,,,None,,,0,
DJI_0089,16,723.285000,G,,,None,,,0,
DJI_0089,17,772.949000,R,,,None,,,0,
DJI_0089,18,824.021000,G,,,None,,,0,
DJI_0089,19,849.898000,R,,,None,,,0,
DJI_0090,1,54.592000,R,,,None,,,0,
DJI_0090,2,117.397000,G,,,None,,,0,
DJI_0090,3,163.136000,R,,,None,,,0,
DJI_0090,4,222.186000,G,,,None,,,0,
DJI_0090,5,268.330000,R,,,None,,,0,
DJI_0090,6,323.221000,G,,,None,,,0,
DJI_0090,7,360.000000,R,,,None,,,0,
DJI_0090,8,420.842000,G,,,None,,,0,
DJI_0090,9,455.658000,R,,,None,,,0,
DJI_0090,10,534.165000,G,,,None,,,0,
DJI_0090,11,583.658000,R,,,None,,,0,
DJI_0090,12,637.930000,G,,,None,,,0,
DJI_0090,13,681.962000,R,,,None,,,0,
DJI_0090,14,734.869000,G,,,None,,,0,
DJI_0090,15,776.000000,R,,,None,,,0,
DJI_0090,16,837.952000,G,,,None,,,0,
DJI_0090,17,888.810000,R,,,None,,,0,
DJI_0091,1,19.093000,G,,,None,,,0,
DJI_0091,2,55.957000,R,,,None,,,0,
DJI_0091,3,130.368000,G,,,None,,,0,
DJI_0091,4,181.909000,R,,,None,,,0,
DJI_0091,5,247.082000,G,,,None,,,0,
DJI_0091,6,302.741000,R,,,None,,,0,
DJI_0091,7,349.845000,G,,,None,,,0,
DJI_0091,8,397.290000,R,,,None,,,0,
DJI_0091,9,450.197000,G,,,None,,,0,
DJI_0091,10,542.016000,G,,,None,,,0,
